lat,lon,Country,URL,Summary,id,Captions,Class,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
-32.09198439,115.79103159999998,Australia,http://www.mufoncms.com/files_jeud8334j/87162_submitter_file3__20170607050427.jpg,The first one is a very bright orb contacted the paper about it they did a small areticle the netherlands fremantle herald.The second is a small craft senna though my binoculars it changes color in sequence i feel uncomfortable easy when its there,849,a black and white photo of a street light .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
34.5863443,-118.1073713,United States,http://www.mufoncms.com/files_jeud8334j/87147_submitter_file1__20171005091540.jpg,At first i thought it was a metallic balloon. but it didn't move. i used my samsung phone for a photo on 4x zoom. after seeing picture it looked like five squares of bright lighted boxes. stacked three on one side and two on the other. see picture. ,850,a plane flying in the sky on a cloudy day .,['kite'],kite,,,,,,
34.5863443,-118.1073713,United States,http://www.mufoncms.com/files_jeud8334j/87147_submitter_file2__Screenshot20171005134318.png,At first i thought it was a metallic balloon. but it didn't move. i used my samsung phone for a photo on 4x zoom. after seeing picture it looked like five squares of bright lighted boxes. stacked three on one side and two on the other. see picture. ,851,a close up of a pair of scissors,"['web site, website, internet site, site']",web site, website, internet site, site,,,
42.9322277,-83.6228818,United States,http://www.mufoncms.com/files_jeud8334j/87145_submitter_file1__IMG19041.jpg,Outside taking photos of sunset. after reviewing noticed two lights in one shot not seen or heard when taken or in subsequent photos.,852,a view of a field with a clock tower .,"['megalith, megalithic structure']",megalith, megalithic structure,,,,,
42.9322277,-83.6228818,United States,http://www.mufoncms.com/files_jeud8334j/87145_submitter_file2__IMG1904.jpg,Outside taking photos of sunset. after reviewing noticed two lights in one shot not seen or heard when taken or in subsequent photos.,853,a couple of people are standing in a field,['alp'],alp,,,,,,
42.9322277,-83.6228818,United States,http://www.mufoncms.com/files_jeud8334j/87145_submitter_file3__ScreenShot20171005at3.23.31AM.png,Outside taking photos of sunset. after reviewing noticed two lights in one shot not seen or heard when taken or in subsequent photos.,854,a kite flying in the sky over a city .,"['airship, dirigible']",airship, dirigible,,,,,
42.9322277,-83.6228818,United States,http://www.mufoncms.com/files_jeud8334j/87145_submitter_file4__ScreenShot20171005at3.24.42AM.png,Outside taking photos of sunset. after reviewing noticed two lights in one shot not seen or heard when taken or in subsequent photos.,855,a kite flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
33.77648920000001,-117.93559520000001,United States,http://www.mufoncms.com/files_jeud8334j/87139_submitter_file1__IMG20171005011707.jpg,Appeared while photographing bright moon on cloudless night,856,a person on a skateboard in the air .,"['spotlight, spot']",spotlight, spot,,,,,
33.77648920000001,-117.93559520000001,United States,http://www.mufoncms.com/files_jeud8334j/87139_submitter_file2__IMG20171005011715.jpg,Appeared while photographing bright moon on cloudless night,857,a night time view of a city street .,"['spotlight, spot']",spotlight, spot,,,,,
33.77648920000001,-117.93559520000001,United States,http://www.mufoncms.com/files_jeud8334j/87139_submitter_file3__IMG20171005011816.jpg,Appeared while photographing bright moon on cloudless night,858,a person jumping in the air on a skateboard .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
56.7622341,-121.1261601,Canada,http://www.mufoncms.com/files_jeud8334j/87138_submitter_file1__received446184215775222.jpeg,3 bright lights over oil rig ,859,an airplane is flying over a bridge over a river .,"['drilling platform, offshore rig']",drilling platform, offshore rig,,,,,
38.87836795,-76.99979642,United States,http://www.mufoncms.com/files_jeud8334j/87131_submitter_file1__image.jpeg,I was taking pictures of a jet when is notices it wasn!T alone in the frame,860,a plane flying in the sky with a sky background,['kite'],kite,,,,,,
-19.962975,-44.201024,Brazil,http://www.mufoncms.com/files_jeud8334j/87127_submitter_file1__9447FF3453AF49E997FE83CC59029AC6.jpeg,I clicked on the moon,861,a plane flying in the sky with a sky background,['volcano'],volcano,,,,,,
-19.962975,-44.201024,Brazil,http://www.mufoncms.com/files_jeud8334j/87127_submitter_file2__1772FB2236BD4C15BC686A5871D56C86.png,I clicked on the moon,862,a plane flying in the sky with a sky background,['kite'],kite,,,,,,
-19.962975,-44.201024,Brazil,http://www.mufoncms.com/files_jeud8334j/87127_submitter_file3__C26DC8B6B2F14E44A3DE9E35FF9F3523.png,I clicked on the moon,863,a person flying a kite in the sky .,"['parachute, chute']",parachute, chute,,,,,
51.255275,-85.317764,Canada,http://www.mufoncms.com/files_jeud8334j/87106_submitter_file1__IMG3064.JPG,Noticed metallic saucer type thing hovering in the trees. have picture,864,a train traveling over a bridge over a river .,"['cliff, drop, drop-off']",cliff, drop, drop-off,,,,
51.255275,-85.317764,Canada,http://www.mufoncms.com/files_jeud8334j/87106_submitter_file3__IMG3067.JPG,Noticed metallic saucer type thing hovering in the trees. have picture,865,a stop sign that is on a pole .,['knot'],knot,,,,,,
29.585081300000002,-97.9794973,United States,http://www.mufoncms.com/files_jeud8334j/87103_submitter_file1__IMG6233.JPG,Thought there were 2 star together. rapid and brightly twinkling. cool colors. hovered. obscured by cirrus clouds later ~ 20k+ ft cloud ceiling.,866,a black and white photo of a person holding a red and black umbrella,['jellyfish'],jellyfish,,,,,,
47.908133500000005,-124.6352256,United States,http://www.mufoncms.com/files_jeud8334j/86565_submitter_file1__k.jpg,Photos from beach in lapush,867,a group of people standing on top of a sandy beach .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
47.908133500000005,-124.6352256,United States,http://www.mufoncms.com/files_jeud8334j/86565_submitter_file2__a.jpg,Photos from beach in lapush,868,a person flying a kite on the beach .,"['submarine, pigboat, sub, U-boat']",submarine, pigboat, sub, U-boat,,,
47.908133500000005,-124.6352256,United States,http://www.mufoncms.com/files_jeud8334j/86565_submitter_file3__j.jpg,Photos from beach in lapush,869,a group of people on a beach flying a kite .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
36.00303579999999,-114.94116229999999,United States,http://www.mufoncms.com/files_jeud8334j/86560_submitter_file1__DSC01113.JPG,I was shooting lightening strikes from henderson,870,a group of birds sitting on top of a pole .,['volcano'],volcano,,,,,,
36.00303579999999,-114.94116229999999,United States,http://www.mufoncms.com/files_jeud8334j/86560_submitter_file2__DSC011133.JPG,I was shooting lightening strikes from henderson,871,a city street filled with lots of traffic .,"['traffic light, traffic signal, stoplight']",traffic light, traffic signal, stoplight,,,,
36.00303579999999,-114.94116229999999,United States,http://www.mufoncms.com/files_jeud8334j/86560_submitter_file3__DSC011134.JPG,I was shooting lightening strikes from henderson,872,a bird flying over a body of water .,['volcano'],volcano,,,,,,
36.00303579999999,-114.94116229999999,United States,http://www.mufoncms.com/files_jeud8334j/86560_submitter_file4__DSC01114.JPG,I was shooting lightening strikes from henderson,873,a traffic light sitting on the side of a road .,['volcano'],volcano,,,,,,
34.05331127,-118.24513449999999,United States,http://www.mufoncms.com/files_jeud8334j/86551_submitter_file1__HouseofNibiru.jpeg,Planet just under the sun; tr-3b in clouds near fuscia coloring,874,a large building with a large clock tower .,"['picket fence, paling']",picket fence, paling,,,,,
34.05331127,-118.24513449999999,United States,http://www.mufoncms.com/files_jeud8334j/86551_submitter_file2__Nibiru.jpg,Planet just under the sun; tr-3b in clouds near fuscia coloring,875,a group of birds sitting on top of a roof .,['plastic bag'],plastic bag,,,,,,
34.05331127,-118.24513449999999,United States,http://www.mufoncms.com/files_jeud8334j/86551_submitter_file3__Nibiru2.jpg,Planet just under the sun; tr-3b in clouds near fuscia coloring,876,a black and white photo of a green plant .,['Granny Smith'],Granny Smith,,,,,,
40.79172409,-75.27059195,United States,http://www.mufoncms.com/files_jeud8334j/86550_submitter_file1__162.jpg,Fourth time object was spotted in the same location,877,a kite flying in the sky above a city .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.79172409,-75.27059195,United States,http://www.mufoncms.com/files_jeud8334j/86550_submitter_file2__170.jpg,Fourth time object was spotted in the same location,878,a red and black bird is flying in the sky,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.79172409,-75.27059195,United States,http://www.mufoncms.com/files_jeud8334j/86550_submitter_file3__163.jpg,Fourth time object was spotted in the same location,879,a black and white photo of a clock tower .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.79172409,-75.27059195,United States,http://www.mufoncms.com/files_jeud8334j/86550_submitter_file4__176.jpg,Fourth time object was spotted in the same location,880,a black and white photo of a person in a dark room .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.79172409,-75.27059195,United States,http://www.mufoncms.com/files_jeud8334j/86550_submitter_file5__164.jpg,Fourth time object was spotted in the same location,881,a black and white photo of a black and white mouse,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.79172409,-75.27059195,United States,http://www.mufoncms.com/files_jeud8334j/86550_submitter_file6__161.jpg,Fourth time object was spotted in the same location,882,a black and white photo of a clock,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.79172409,-75.27059195,United States,http://www.mufoncms.com/files_jeud8334j/86550_submitter_file7__171.jpg,Fourth time object was spotted in the same location,883,a traffic light suspended over a city street .,['barn'],barn,,,,,,
41.428943700000005,-73.948953,United States,http://www.mufoncms.com/files_jeud8334j/86531_submitter_file1__20170114113936.jpg,Didnt see lights in person but showed up in photo later. does not appear in any other photo. ,884,a train traveling through a lush green countryside .,['alp'],alp,,,,,,
41.428943700000005,-73.948953,United States,http://www.mufoncms.com/files_jeud8334j/86531_submitter_file2__20170114115117.jpg,Didnt see lights in person but showed up in photo later. does not appear in any other photo. ,885,a herd of sheep grazing on a lush green hillside .,"['valley, vale']",valley, vale,,,,,
50.36576652,-4.145949318,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86515_submitter_file1__Capture2.PNG,A round object stationary position nearly directly above but high altitude,886,a kite flying in the sky with a sky background,['jellyfish'],jellyfish,,,,,,
50.36576652,-4.145949318,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86515_submitter_file2__InkedCapture3LI.jpg,A round object stationary position nearly directly above but high altitude,887,a plane flying in the sky with a sky background,"['albatross, mollymawk']",albatross, mollymawk,,,,,
50.36576652,-4.145949318,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86515_submitter_file3__Capture2embossed.jpg,A round object stationary position nearly directly above but high altitude,888,a yellow fire hydrant sitting on the side of a road .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
50.36576652,-4.145949318,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86515_submitter_file4__InkedCapture3embossedLI.jpg,A round object stationary position nearly directly above but high altitude,889,a kite that is flying in the air .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
52.731972999999996,-4.054391900000001,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86514_submitter_file1__20170901173304.jpg,Taking photo of 4 'puffy' clouds in the sky. when checking photo orbs observed on photo on 2 separate phone cameras.,890,a kite flying in the sky with a sky background,"['beacon, lighthouse, beacon light, pharos']",beacon, lighthouse, beacon light, pharos,,,
52.731972999999996,-4.054391900000001,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86514_submitter_file2__20170901173259.jpg,Taking photo of 4 'puffy' clouds in the sky. when checking photo orbs observed on photo on 2 separate phone cameras.,891,a person flying a kite in a cloudy sky .,"['lakeside, lakeshore']",lakeside, lakeshore,,,,,
52.731972999999996,-4.054391900000001,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86514_submitter_file3__20170901173222.jpg,Taking photo of 4 'puffy' clouds in the sky. when checking photo orbs observed on photo on 2 separate phone cameras.,892,a group of kites flying in the sky .,['balloon'],balloon,,,,,,
52.731972999999996,-4.054391900000001,United Kingdom,http://www.mufoncms.com/files_jeud8334j/86514_submitter_file4__20170901173155.jpg,Taking photo of 4 'puffy' clouds in the sky. when checking photo orbs observed on photo on 2 separate phone cameras.,893,a group of kites flying in the sky .,['balloon'],balloon,,,,,,
27.959735,-82.4504176,United States,http://www.mufoncms.com/files_jeud8334j/86409_submitter_file1__Rectangle.jpg,Multiple shots of eclipse and this showed up in one of them. not a reflection or camera mistake,894,a person in the air on a skateboard .,"['shield, buckler']",shield, buckler,,,,,
